cluster number,cluster name,FIPS
8,"Rural, High Socioeconomic Status",50027
4,"Mostly Rural, Mid Socioeconomic Status",51001
1,"Semi-Urban, High Socioeconomic Status",51003
4,"Mostly Rural, Mid Socioeconomic Status",51005
4,"Mostly Rural, Mid Socioeconomic Status",51007
4,"Mostly Rural, Mid Socioeconomic Status",51009
4,"Mostly Rural, Mid Socioeconomic Status",51011
1,"Semi-Urban, High Socioeconomic Status",51013
8,"Rural, High Socioeconomic Status",51015
8,"Rural, High Socioeconomic Status",51017
8,"Rural, High Socioeconomic Status",51019
8,"Rural, High Socioeconomic Status",51021
8,"Rural, High Socioeconomic Status",51023
2,"Semi-Urban, Mid/Low Socioeconomic Status",51025
4,"Mostly Rural, Mid Socioeconomic Status",51027
5,"Rural, Mid/Low Socioeconomic Status",51029
4,"Mostly Rural, Mid Socioeconomic Status",51031
4,"Mostly Rural, Mid Socioeconomic Status",51033
4,"Mostly Rural, Mid Socioeconomic Status",51035
2,"Semi-Urban, Mid/Low Socioeconomic Status",51036
4,"Mostly Rural, Mid Socioeconomic Status",51037
1,"Semi-Urban, High Socioeconomic Status",51041
8,"Rural, High Socioeconomic Status",51043
8,"Rural, High Socioeconomic Status",51045
4,"Mostly Rural, Mid Socioeconomic Status",51047
2,"Semi-Urban, Mid/Low Socioeconomic Status",51049
4,"Mostly Rural, Mid Socioeconomic Status",51051
2,"Semi-Urban, Mid/Low Socioeconomic Status",51053
2,"Semi-Urban, Mid/Low Socioeconomic Status",51057
6,"Young, Urban, Mid/High Socioeconomic Status",51059
8,"Rural, High Socioeconomic Status",51061
8,"Rural, High Socioeconomic Status",51063
8,"Rural, High Socioeconomic Status",51065
8,"Rural, High Socioeconomic Status",51067
1,"Semi-Urban, High Socioeconomic Status",51069
4,"Mostly Rural, Mid Socioeconomic Status",51071
8,"Rural, High Socioeconomic Status",51073
8,"Rural, High Socioeconomic Status",51075
4,"Mostly Rural, Mid Socioeconomic Status",51077
4,"Mostly Rural, Mid Socioeconomic Status",51079
5,"Rural, Mid/Low Socioeconomic Status",51081
2,"Semi-Urban, Mid/Low Socioeconomic Status",51083
1,"Semi-Urban, High Socioeconomic Status",51085
1,"Semi-Urban, High Socioeconomic Status",51087
4,"Mostly Rural, Mid Socioeconomic Status",51089
4,"Mostly Rural, Mid Socioeconomic Status",51091
8,"Rural, High Socioeconomic Status",51093
1,"Semi-Urban, High Socioeconomic Status",51095
4,"Mostly Rural, Mid Socioeconomic Status",51097
1,"Semi-Urban, High Socioeconomic Status",51099
8,"Rural, High Socioeconomic Status",51101
4,"Mostly Rural, Mid Socioeconomic Status",51103
4,"Mostly Rural, Mid Socioeconomic Status",51105
6,"Young, Urban, Mid/High Socioeconomic Status",51107
4,"Mostly Rural, Mid Socioeconomic Status",51109
5,"Rural, Mid/Low Socioeconomic Status",51111
8,"Rural, High Socioeconomic Status",51113
8,"Rural, High Socioeconomic Status",51115
2,"Semi-Urban, Mid/Low Socioeconomic Status",51117
8,"Rural, High Socioeconomic Status",51119
1,"Semi-Urban, High Socioeconomic Status",51121
4,"Mostly Rural, Mid Socioeconomic Status",51125
8,"Rural, High Socioeconomic Status",51127
2,"Semi-Urban, Mid/Low Socioeconomic Status",51131
4,"Mostly Rural, Mid Socioeconomic Status",51133
2,"Semi-Urban, Mid/Low Socioeconomic Status",51135
4,"Mostly Rural, Mid Socioeconomic Status",51137
4,"Mostly Rural, Mid Socioeconomic Status",51139
4,"Mostly Rural, Mid Socioeconomic Status",51141
4,"Mostly Rural, Mid Socioeconomic Status",51143
8,"Rural, High Socioeconomic Status",51145
2,"Semi-Urban, Mid/Low Socioeconomic Status",51147
5,"Rural, Mid/Low Socioeconomic Status",51149
1,"Semi-Urban, High Socioeconomic Status",51153
4,"Mostly Rural, Mid Socioeconomic Status",51155
8,"Rural, High Socioeconomic Status",51157
5,"Rural, Mid/Low Socioeconomic Status",51159
1,"Semi-Urban, High Socioeconomic Status",51161
8,"Rural, High Socioeconomic Status",51163
4,"Mostly Rural, Mid Socioeconomic Status",51165
4,"Mostly Rural, Mid Socioeconomic Status",51167
8,"Rural, High Socioeconomic Status",51169
4,"Mostly Rural, Mid Socioeconomic Status",51171
4,"Mostly Rural, Mid Socioeconomic Status",51173
4,"Mostly Rural, Mid Socioeconomic Status",51175
1,"Semi-Urban, High Socioeconomic Status",51177
1,"Semi-Urban, High Socioeconomic Status",51179
2,"Semi-Urban, Mid/Low Socioeconomic Status",51181
5,"Rural, Mid/Low Socioeconomic Status",51183
4,"Mostly Rural, Mid Socioeconomic Status",51185
4,"Mostly Rural, Mid Socioeconomic Status",51187
8,"Rural, High Socioeconomic Status",51191
4,"Mostly Rural, Mid Socioeconomic Status",51193
4,"Mostly Rural, Mid Socioeconomic Status",51195
4,"Mostly Rural, Mid Socioeconomic Status",51197
1,"Semi-Urban, High Socioeconomic Status",51199
1,"Semi-Urban, High Socioeconomic Status",51510
1,"Semi-Urban, High Socioeconomic Status",51520
1,"Semi-Urban, High Socioeconomic Status",51530
1,"Semi-Urban, High Socioeconomic Status",51540
1,"Semi-Urban, High Socioeconomic Status",51550
1,"Semi-Urban, High Socioeconomic Status",51570
4,"Mostly Rural, Mid Socioeconomic Status",51580
2,"Semi-Urban, Mid/Low Socioeconomic Status",51590
2,"Semi-Urban, Mid/Low Socioeconomic Status",51595
6,"Young, Urban, Mid/High Socioeconomic Status",51600
1,"Semi-Urban, High Socioeconomic Status",51610
2,"Semi-Urban, Mid/Low Socioeconomic Status",51620
1,"Semi-Urban, High Socioeconomic Status",51630
4,"Mostly Rural, Mid Socioeconomic Status",51640
2,"Semi-Urban, Mid/Low Socioeconomic Status",51650
1,"Semi-Urban, High Socioeconomic Status",51660
2,"Semi-Urban, Mid/Low Socioeconomic Status",51670
1,"Semi-Urban, High Socioeconomic Status",51678
1,"Semi-Urban, High Socioeconomic Status",51680
3,"Semi-Urban, Hispanic",51683
3,"Semi-Urban, Hispanic",51685
2,"Semi-Urban, Mid/Low Socioeconomic Status",51690
2,"Semi-Urban, Mid/Low Socioeconomic Status",51700
2,"Semi-Urban, Mid/Low Socioeconomic Status",51710
1,"Semi-Urban, High Socioeconomic Status",51720
2,"Semi-Urban, Mid/Low Socioeconomic Status",51730
1,"Semi-Urban, High Socioeconomic Status",51735
2,"Semi-Urban, Mid/Low Socioeconomic Status",51740
1,"Semi-Urban, High Socioeconomic Status",51750
2,"Semi-Urban, Mid/Low Socioeconomic Status",51760
2,"Semi-Urban, Mid/Low Socioeconomic Status",51770
1,"Semi-Urban, High Socioeconomic Status",51775
1,"Semi-Urban, High Socioeconomic Status",51790
2,"Semi-Urban, Mid/Low Socioeconomic Status",51800
1,"Semi-Urban, High Socioeconomic Status",51810
1,"Semi-Urban, High Socioeconomic Status",51820
1,"Semi-Urban, High Socioeconomic Status",51830
1,"Semi-Urban, High Socioeconomic Status",51840
3,"Semi-Urban, Hispanic",53001
1,"Semi-Urban, High Socioeconomic Status",53003
1,"Semi-Urban, High Socioeconomic Status",53005
3,"Semi-Urban, Hispanic",53007
4,"Mostly Rural, Mid Socioeconomic Status",53009
1,"Semi-Urban, High Socioeconomic Status",53011
8,"Rural, High Socioeconomic Status",53013
1,"Semi-Urban, High Socioeconomic Status",53015
3,"Semi-Urban, Hispanic",53017
4,"Mostly Rural, Mid Socioeconomic Status",53019
3,"Semi-Urban, Hispanic",53021
8,"Rural, High Socioeconomic Status",53023
3,"Semi-Urban, Hispanic",53025
4,"Mostly Rural, Mid Socioeconomic Status",53027
8,"Rural, High Socioeconomic Status",53029
4,"Mostly Rural, Mid Socioeconomic Status",53031
6,"Young, Urban, Mid/High Socioeconomic Status",53033
1,"Semi-Urban, High Socioeconomic Status",53035
1,"Semi-Urban, High Socioeconomic Status",53037
4,"Mostly Rural, Mid Socioeconomic Status",53039
4,"Mostly Rural, Mid Socioeconomic Status",53041
8,"Rural, High Socioeconomic Status",53043
4,"Mostly Rural, Mid Socioeconomic Status",53045
4,"Mostly Rural, Mid Socioeconomic Status",53047
4,"Mostly Rural, Mid Socioeconomic Status",53049
4,"Mostly Rural, Mid Socioeconomic Status",53051
1,"Semi-Urban, High Socioeconomic Status",53053
8,"Rural, High Socioeconomic Status",53055
1,"Semi-Urban, High Socioeconomic Status",53057
4,"Mostly Rural, Mid Socioeconomic Status",53059
1,"Semi-Urban, High Socioeconomic Status",53061
1,"Semi-Urban, High Socioeconomic Status",53063
4,"Mostly Rural, Mid Socioeconomic Status",53065
1,"Semi-Urban, High Socioeconomic Status",53067
4,"Mostly Rural, Mid Socioeconomic Status",53069
1,"Semi-Urban, High Socioeconomic Status",53071
1,"Semi-Urban, High Socioeconomic Status",53073
1,"Semi-Urban, High Socioeconomic Status",53075
3,"Semi-Urban, Hispanic",53077
4,"Mostly Rural, Mid Socioeconomic Status",54001
1,"Semi-Urban, High Socioeconomic Status",54003
4,"Mostly Rural, Mid Socioeconomic Status",54005
4,"Mostly Rural, Mid Socioeconomic Status",54007
4,"Mostly Rural, Mid Socioeconomic Status",54009
1,"Semi-Urban, High Socioeconomic Status",54011
4,"Mostly Rural, Mid Socioeconomic Status",54013
4,"Mostly Rural, Mid Socioeconomic Status",54015
5,"Rural, Mid/Low Socioeconomic Status",54017
4,"Mostly Rural, Mid Socioeconomic Status",54019
5,"Rural, Mid/Low Socioeconomic Status",54021
4,"Mostly Rural, Mid Socioeconomic Status",54023
4,"Mostly Rural, Mid Socioeconomic Status",54025
4,"Mostly Rural, Mid Socioeconomic Status",54027
4,"Mostly Rural, Mid Socioeconomic Status",54029
4,"Mostly Rural, Mid Socioeconomic Status",54031
4,"Mostly Rural, Mid Socioeconomic Status",54033
4,"Mostly Rural, Mid Socioeconomic Status",54035
1,"Semi-Urban, High Socioeconomic Status",54037
1,"Semi-Urban, High Socioeconomic Status",54039
4,"Mostly Rural, Mid Socioeconomic Status",54041
4,"Mostly Rural, Mid Socioeconomic Status",54043
4,"Mostly Rural, Mid Socioeconomic Status",54045
4,"Mostly Rural, Mid Socioeconomic Status",54047
4,"Mostly Rural, Mid Socioeconomic Status",54049
4,"Mostly Rural, Mid Socioeconomic Status",54051
4,"Mostly Rural, Mid Socioeconomic Status",54053
4,"Mostly Rural, Mid Socioeconomic Status",54055
4,"Mostly Rural, Mid Socioeconomic Status",54057
4,"Mostly Rural, Mid Socioeconomic Status",54059
1,"Semi-Urban, High Socioeconomic Status",54061
4,"Mostly Rural, Mid Socioeconomic Status",54063
4,"Mostly Rural, Mid Socioeconomic Status",54065
4,"Mostly Rural, Mid Socioeconomic Status",54067
1,"Semi-Urban, High Socioeconomic Status",54069
4,"Mostly Rural, Mid Socioeconomic Status",54071
4,"Mostly Rural, Mid Socioeconomic Status",54073
4,"Mostly Rural, Mid Socioeconomic Status",54075
4,"Mostly Rural, Mid Socioeconomic Status",54077
8,"Rural, High Socioeconomic Status",54079
4,"Mostly Rural, Mid Socioeconomic Status",54081
4,"Mostly Rural, Mid Socioeconomic Status",54083
4,"Mostly Rural, Mid Socioeconomic Status",54085
4,"Mostly Rural, Mid Socioeconomic Status",54087
4,"Mostly Rural, Mid Socioeconomic Status",54089
4,"Mostly Rural, Mid Socioeconomic Status",54091
4,"Mostly Rural, Mid Socioeconomic Status",54093
4,"Mostly Rural, Mid Socioeconomic Status",54095
4,"Mostly Rural, Mid Socioeconomic Status",54097
4,"Mostly Rural, Mid Socioeconomic Status",54099
4,"Mostly Rural, Mid Socioeconomic Status",54101
4,"Mostly Rural, Mid Socioeconomic Status",54103
4,"Mostly Rural, Mid Socioeconomic Status",54105
1,"Semi-Urban, High Socioeconomic Status",54107
4,"Mostly Rural, Mid Socioeconomic Status",54109
4,"Mostly Rural, Mid Socioeconomic Status",55001
1,"Semi-Urban, High Socioeconomic Status",55003
8,"Rural, High Socioeconomic Status",55005
8,"Rural, High Socioeconomic Status",55007
1,"Semi-Urban, High Socioeconomic Status",55009
8,"Rural, High Socioeconomic Status",55011
8,"Rural, High Socioeconomic Status",55013
1,"Semi-Urban, High Socioeconomic Status",55015
8,"Rural, High Socioeconomic Status",55017
4,"Mostly Rural, Mid Socioeconomic Status",55019
8,"Rural, High Socioeconomic Status",55021
8,"Rural, High Socioeconomic Status",55023
1,"Semi-Urban, High Socioeconomic Status",55025
8,"Rural, High Socioeconomic Status",55027
8,"Rural, High Socioeconomic Status",55029
1,"Semi-Urban, High Socioeconomic Status",55031
1,"Semi-Urban, High Socioeconomic Status",55033
1,"Semi-Urban, High Socioeconomic Status",55035
8,"Rural, High Socioeconomic Status",55037
1,"Semi-Urban, High Socioeconomic Status",55039
4,"Mostly Rural, Mid Socioeconomic Status",55041
1,"Semi-Urban, High Socioeconomic Status",55043
8,"Rural, High Socioeconomic Status",55045
8,"Rural, High Socioeconomic Status",55047
8,"Rural, High Socioeconomic Status",55049
8,"Rural, High Socioeconomic Status",55051
4,"Mostly Rural, Mid Socioeconomic Status",55053
1,"Semi-Urban, High Socioeconomic Status",55055
4,"Mostly Rural, Mid Socioeconomic Status",55057
1,"Semi-Urban, High Socioeconomic Status",55059
8,"Rural, High Socioeconomic Status",55061
1,"Semi-Urban, High Socioeconomic Status",55063
8,"Rural, High Socioeconomic Status",55065
4,"Mostly Rural, Mid Socioeconomic Status",55067
8,"Rural, High Socioeconomic Status",55069
1,"Semi-Urban, High Socioeconomic Status",55071
1,"Semi-Urban, High Socioeconomic Status",55073
8,"Rural, High Socioeconomic Status",55075
4,"Mostly Rural, Mid Socioeconomic Status",55077
7,"Rural, American Indian",55078
1,"Semi-Urban, High Socioeconomic Status",55079
8,"Rural, High Socioeconomic Status",55081
8,"Rural, High Socioeconomic Status",55083
8,"Rural, High Socioeconomic Status",55085
1,"Semi-Urban, High Socioeconomic Status",55087
1,"Semi-Urban, High Socioeconomic Status",55089
8,"Rural, High Socioeconomic Status",55091
1,"Semi-Urban, High Socioeconomic Status",55093
8,"Rural, High Socioeconomic Status",55095
1,"Semi-Urban, High Socioeconomic Status",55097
8,"Rural, High Socioeconomic Status",55099
1,"Semi-Urban, High Socioeconomic Status",55101
8,"Rural, High Socioeconomic Status",55103
1,"Semi-Urban, High Socioeconomic Status",55105
4,"Mostly Rural, Mid Socioeconomic Status",55107
8,"Rural, High Socioeconomic Status",55109
1,"Semi-Urban, High Socioeconomic Status",55111
4,"Mostly Rural, Mid Socioeconomic Status",55113
8,"Rural, High Socioeconomic Status",55115
1,"Semi-Urban, High Socioeconomic Status",55117
8,"Rural, High Socioeconomic Status",55119
8,"Rural, High Socioeconomic Status",55121
8,"Rural, High Socioeconomic Status",55123
4,"Mostly Rural, Mid Socioeconomic Status",55125
1,"Semi-Urban, High Socioeconomic Status",55127
8,"Rural, High Socioeconomic Status",55129
8,"Rural, High Socioeconomic Status",55131
1,"Semi-Urban, High Socioeconomic Status",55133
8,"Rural, High Socioeconomic Status",55135
4,"Mostly Rural, Mid Socioeconomic Status",55137
1,"Semi-Urban, High Socioeconomic Status",55139
1,"Semi-Urban, High Socioeconomic Status",55141
1,"Semi-Urban, High Socioeconomic Status",56001
8,"Rural, High Socioeconomic Status",56003
1,"Semi-Urban, High Socioeconomic Status",56005
1,"Semi-Urban, High Socioeconomic Status",56007
8,"Rural, High Socioeconomic Status",56009
8,"Rural, High Socioeconomic Status",56011
1,"Semi-Urban, High Socioeconomic Status",56013
8,"Rural, High Socioeconomic Status",56015
8,"Rural, High Socioeconomic Status",56017
8,"Rural, High Socioeconomic Status",56019
1,"Semi-Urban, High Socioeconomic Status",56021
8,"Rural, High Socioeconomic Status",56023
1,"Semi-Urban, High Socioeconomic Status",56025
8,"Rural, High Socioeconomic Status",56027
8,"Rural, High Socioeconomic Status",56029
8,"Rural, High Socioeconomic Status",56031
8,"Rural, High Socioeconomic Status",56033
8,"Rural, High Socioeconomic Status",56035
1,"Semi-Urban, High Socioeconomic Status",56037
1,"Semi-Urban, High Socioeconomic Status",56039
1,"Semi-Urban, High Socioeconomic Status",56041
8,"Rural, High Socioeconomic Status",56043
8,"Rural, High Socioeconomic Status",56045
